main_tweet,Ad Hominem,Appeal to Fear,Appeal to Ridicule,False Dilemma,Hasty Generalization,Loaded Language,None of the above
" [user100261]: ""SILVER LINING"" This is how Dr. Tony Leachon describes the announcement of two US companies that their #COVID19 vaccines are more than 90% effective. Leachon also discusses the upsides and downsides of the vaccines being developed by Pfizer and Moderna. 
 ",0,0,0,0,0,0,1
" [user79562]: WOW- GREATEST GENERATION SAVES US AGAIN! ⤵ Think about this... High risk patients of #CoronaVirus are 70+ y/o But the cure- Hydroxychloroquine & Azithromycin- Are drugs as old as them!! IN OTHER WORDS... The Greatest Generation Invented The Cure ONCE AGAIN SAVING US ALL!! 
 ",0,0,0,0,1,1,0
" [user132383]: How close are we to a COVID-19 vaccine? What results from Moderna, Pfizer mean #COVIDCanada #pandemic #Pandemie 
 ",0,0,0,0,0,0,1
" [user32541]: I love it when a plan comes together. 
 ",0,0,0,0,0,0,1
" [user64302]: Why is no one in the medical profession in the UK shouting from the rooftops about Ivermectin? #COVID19 #vaccine #Ivermectin #wednesdaythought #ClapForTom 
 ",0,0,0,0,0,0,1
" [user12131]: Had a lot of fun melting Trumps Face - BLEACH - 1/1 Now Available On @user #bleach #cure #covid19 #USA #Trump #melt 
 ",0,0,0,0,0,0,1
" [user28269]: Royals Catcher Salvador Perez Tests Positive for COVID-19 | Bleacher Report 
 ",0,0,0,0,0,0,1
" [user28258]: Ivermectin is effective for COVID-19. Early treatment - 81% improvement, p < 0.0001. All studies - 75% improvement, p < 0.0001. 1 in 550 billion probability results of the 39 studies are from an ineffective treatment (p = 1.8e-12). via @user 
 ",0,0,0,0,0,0,1
" [user55187]: Another date for your vaccine diary. Moderna chief executive tells me that their Covid-19 vaccine will hit have followed most of its participants for two months on November 25, fulfilling an FDA guideline. A Thanksgiving surprise? 
 ",0,0,0,0,0,0,1
" [user19872]: So basically what #trump was trying to say was Tide pod eaters were right? #Interesting. Now we gotta tell grown adults not to drink bleach. #coronavirus #idiocy 
 ",0,0,1,0,0,1,0
" [user98785]: @user BREAKTHROUGH! It's about ER Chaperone therapeutics! That's why Ivermectin works. I think we get out of this pandemic with ER Chaperone therapeutics. COVID-19, ultimately, is a conformational disease! 
 ",0,0,0,0,0,0,1
" [user54464]: @user I think this will help for people where local Dr are not ready to prescribe Hydroxychloroquine+Azithromycin for Covid-19 Note-I have nothing to do with this firm but I feel it's great alternative 
 ",0,0,0,0,0,0,1
" [user122047]: Research team led by Charles M Lieber, Harvard Chemistry Professor...developed system for creating nanoscale ""scaffolds""... Also contributing was Robert Langer, from Koch Institute at MIT, owner of ModeRNA, who is creating a Coronavirus vaccine! 
 ",0,0,0,0,0,0,1
" [user117391]: TICKER SYMBOL: $MRNA Moderna Announces Supply Agreement with U.S. Government for Initial 100 Million Doses of mRNA Vaccine Against COVID-19 (mRNA-1273) #stocks #news #covid19 #coronavirus 
 ",0,0,0,0,0,0,1
" [user92481]: Trump is bringing back the coronavirus briefings as he feels he had a good TV slot (5pm) and the ratings were great. You can blame him for many things, but not cutting right to the heart of the matter isn't one of them #trump #OvalOffice #BleachIsBack 
 ",0,0,0,0,0,0,1
" [user111517]: @user ""Bullshit sprinkled w/ facts"" eg. @user ""🇺🇸 had over 50,000 coronavirus related deaths...but it was Obama's fault...the virus originated in China...created in a lab by the Chinese communist party....older people are more susceptible...but drink bleach"" All of us can do this 
 ",1,0,1,0,0,1,0
" [user12043]: @user first it was HYDROXYCHLOROQUINE then BLEACH and now TESTING might not be needed. Man you're really trying to KILL a bunch of people. #COVID19 #TrumpDeathToll85K #TrumpVirus 
 ",1,1,0,0,0,0,0
" [user13072]: Reunited with a doctor from central London today. Informed me she's had admissions, among the expected COVID-19 cases, people who had intentionally swallowed bleach. Unfortunately @user 's reach is vast, along with all the charm and intellect of an overused toilet brush 
 ",1,0,0,0,0,0,0
" [user39118]: To All Doctors and @user @user This is Awesome Pls Check this OUT!!!!! .. PREVENTING COVID-19: Dr. Pierre Kory Pushes for Approval of Ivermectin T... via @user 
 ",0,0,0,0,0,0,1
" [user71904]: MORE VACCINE GOOD NEWS 🥲 Moderna: Covid vaccine shows nearly 95% protection 
 ",0,0,0,0,0,0,1
" [user10404]: The founder of Biontech, the company behind Pfizer's Covid-19 vaccine, is a Turkish-born German couple. The co-founder of Moderna is an Armenian American whose parents were forcibly displaced from Turkey. 🚩Fascism wastes intellectual capital 🚩Immigrants bring innovation 
 ",0,0,0,0,1,0,0
" [user109043]: @user @user I told my doctor today that I was tired of this. I'd prefer to just get the virus, take my #HCQ with azithromycin and zinc and get this over with. She said I should visit a hospital's COVID ward. I don't think she was pleased. 🤣 
 ",0,0,0,0,0,0,1
" [user56364]: Have you heard it suggested to wash produce with detergent, soap  or even bleach? These products are not safe for consumption. In this video, PFSE offers science-based advice for rinsing fresh fruits & vegetables. #COVID19 #fruit #vegetables #producepro 
 ",0,0,0,0,0,0,1
" [user27522]: #Moderna says it's preparing global launch of COVID vaccine #CoronavirusVaccine : #COVID19 To learn more, visit: 
 ",0,0,0,0,0,0,1
" [user42494]: Y'all... ivermectin is NOT approved for human use and doesn't treat/prevent Covid... how do you think a dewormer that kills/removes PARASITES effects a VIRUS?? SPOILER!! they aren't the same... 
 ",0,0,1,0,0,0,0
" [user35810]: Wait until all these sheep start lining up for their shot 🙄 Moderna says its vaccine is 94.5% effective in preventing COVID-19, (but you will likely get Cancer, seizures,brain tumors, autoimmune issues.. diabetes...) 
 ",1,1,0,0,0,0,0
" [user97853]: Macedonia Nears Approval of Ivermectin for COVID-19 as Word of the Drug Spreads in the Balkan Peninsula 
 ",0,0,0,0,0,0,1
" [user92155]: Moderna says preparing for launch of coronavirus vaccine candidate via @user 
 ",0,0,0,0,0,0,1
" [user56694]: Shingles Vax. Do yourself a favor. Get it! 
 ",0,0,0,0,0,0,1
" [user47912]: @user You advised people to take bleach to get rid of COVID-19. THAT is mortifying stupid! @user @user @user 
 ",0,0,0,0,0,1,0
" [user20273]: @user Mr Pres. IVERMECTIN destroys the sars covid virus completely. We need that over the counter . It will stop this crap. 
 ",0,0,0,0,0,1,0
" [user70857]: no one can predict what the president says but him suggesting medical professionals create vaccines to inject bleach/lysol into our veins to kill coronavirus is unfathomably stupid 
 ",0,0,0,0,0,1,0
" [user139107]: Treatment with Hydroxychloroquine, Azithromycin, and Combination in Patients Hospitalized with COVID-19 - International Journal of Infectious Diseases: HCG effective !! 
 ",0,0,0,0,0,0,1
" [user883]: UW Medicine ramps up study of #hydroxychloroquine and #azithromycin for COVID-19 treatment @user #coronavirus #COVID19 #COVID19 #COVID19Aus #coronavirusaustralia #covid19australia #auspol 
 ",0,0,0,0,0,0,1
" [user14070]: BOOK NOW || LINK IN BIO . . . #classof2020 #covid19 #ig_mood #discoverportrait #portraitphotography #profile_vision #bleachmyfilm #postmoreportraits #portraitpage #igpodium_portraits... 
 ",0,0,0,0,0,0,1
" [user53313]: Aside from being highly effective at preventing severe cases of Covid, the Johnson & Johnson vaccine offers several advantages over the Pfizer and Moderna shots. via Joel Zinberg 
 ",0,0,0,0,0,0,1
" [user112699]: Imagine the panic we could create if we started testing for the common cold, then created and publicized a daily ""death count"" that counted everyone who died either with a cold in their system or having had a cold at some point in the last 6 months. 
 ",0,0,0,0,0,0,1
" [user118745]: Moderna vaccine /(interim analysis) found the candidate vaccine has an efficacy of 94.5%. The company said it now plans to apply to the US regulator, the Food and Drug Administration, for emergency-use authorisation/ #vaccine #COVID19 
 ",0,0,0,0,0,0,1
" [user27935]: Big Pharma and WHO have known all along about the HCQ cure. Everyone at CDC, NIH and FDA knows that (HCQ) is the silver bullet for the coronavirus. when combined with azithromycin and zinc. practically every VIP in Washington, D.C. is using 
 ",0,1,0,0,0,0,0
" [user87238]: I went down to the hospital right, started injecting covid-19 patients with bleach, nurse walks in and says - Oi no doctors. I said I'm not a doctor. He said you're not a doctor? Well you should be, if I was you i'd take it up and you'd probably be the best in the country. 
 ",0,0,1,0,0,0,0
" [user24166]:  Efficacy of Hydroxychloroquine, Telmisartan and Azithromycin on the Survival of Hospitalized Elderly Patients With COVID-19: Condition: COVID-19 Infection Interventions: Drug:... #coronavirus #SARS_CoV_2 #covid19 
 ",0,0,0,0,0,0,1
" [user133228]: ❌ Merck Statement on Ivermectin use During the COVID-19 Pandemic - 
 ",0,0,0,0,0,0,1
" [user19362]: The important thing is, she got the staph germs. And she smells bleachy. 
 ",0,0,0,0,0,0,1
" [user111748]: @user have you reported on #ivermectin and its safe and effective use in treating #COVID19 ? If not, why not? Please follow @user and learn about their heroic efforts in getting health carers and authorities to listen. Please help save lives. 
 ",0,0,0,0,0,1,0
" [user51023]: Esper resigning - not a winning Sign 
 ",0,0,0,0,0,0,1
" [user89196]: Proceedings of the BIRD meeting, 20th feb 2021. Recommendation on the use of ivermectin for COVID-19 👇🏻👇🏻 
 ",0,0,0,0,0,0,1
" [user127989]: [Podcast] SA warned against using ivermectin as Covid 'cure' Earlier on #SAfmBTH with @user spoke to Prof Adrian Tordiffe. Associate Professor in Veterinary Pharmacology at the Faculty of Veterinary Science. Listen here: 
 ",0,0,0,0,0,0,1
" [user50293]: Coronavirus NY: Fraud may have led to members of public getting vaccines, state says 
 ",0,0,0,0,0,0,1
" [user14051]: #JohnKarl for the win on officially the dumbest question ever. No, John. You can't inject bleach or alcohol into a person to kill the #coronavirus. Good. Lord. 
 ",1,0,1,0,0,0,0
" [user19272]: I find it interesting that the U.S. death rate from COVID-19 (the Chinese flu) is 488 per million and Turkey's death rate from the same flu is 69 per million. I wonder if it has anything to do with the fact that Turkey uses Hydorxichloroquine, zinc, Azithromycin early U.S. no? 
 ",0,0,0,0,0,1,0
" [user78632]: Triple-drug combo of anti-malaria pill hydroxychloroquine, azithromycin and ZINC improved coronavirus patients' chances of being discharged, cut death risk by 50% study finds Researchers at NYU Grossman School of Medicine looked at 932 coronavirus patients 
 ",0,0,0,0,0,0,1
" [user50916]: Leader of group that believes bleach is miracle cure for coronavirus wrote to Trump 
 ",0,0,0,0,0,0,1
" [user64028]: @user @user 🤦♀ Ivermectin kills parasites. Covid is a coronavirus, not roundworms. Stop listening to snake oil salesmen. 
 ",1,0,0,0,0,0,0
" [user52372]: Being pregnant definitely comes with all kinds of challenges. But, being pregnant during the pandemic just got more complicated. 
 ",0,0,0,0,0,0,1
" [user109656]: The Moderna vaccine is 94.5% effective against Covid-19, early data released by the company says, making it the second US vaccine to have a high success rate. @user ji @user @user Any plans to get this vaccine asap in India ? 
 ",0,0,0,0,0,0,1
" [user129099]: Trump knew abt COVID19 as early as Nov when he informed Israel. Ea nation decided to do nothing. Trump took no action until March & recently suggested ingesting disinfectants & bleach as a cure. Now, Trump is working hard to blame The World Health Organization (WHO)4 the virus. 
 ",0,0,0,0,0,0,1
" [user65969]: BleacherReport: KAT shared a message he got from his mom on Christmas She died in April from COVID-19 🙏 
 ",0,0,0,0,0,0,1
" [user94238]: This bias has manifested itself in discussions on the choice of Covid-19 vaccines. Many people we've met said they would rather wait for the vaccines made by Pfizer, Moderna and AstraZeneca than have either Sinopharm and Sinovac now. 
 ",0,0,0,0,0,0,1
" [user49577]: BREAKING: Kayleigh McEnany blasted the media for reporting Donald Trump suggested disinfectants like bleach would kill COVID19. ""In no way did my boss suggest ingesting Lysol or Clorox. He meant something natural, like mercury or plutonium, where available."" 
 ",0,0,1,0,0,0,0
" [user88262]: Cardiology groups push back on hydroxychloroquine, azithromycin for COVID-19 
 ",0,0,0,0,0,0,1
" [user58918]: So once the Covid vaccine is rolled out across the country, there will be absolutely no need to continue with the current restrictions. Because a successful vaccine will mean that Covid becomes part of our annual vaccinated health mix - like flu. 
 ",0,0,0,1,0,0,0
" [user9332]: An Australian🇦🇺 #WuhanVirus victim is seeking to use Hydroxychloroquine & Azithromycin for #Covid_19 after hearing Trump speak on it. I wish her a speedy recovery. 🙏🏾 The liberals are trying to suppress the positive results of this treatment. Shameful! Typical Liberal👇🏾 
 ",0,0,0,0,1,0,0
" [user67894]: @user for your concern. An Ivermectin COVID treatment hearing took place and Sen. Peters postured a barrage of lies, tainting analysis for its members. This is of live & death importance, please call and attend a follow up hearing. 
 ",0,0,0,0,0,1,0
" [user102893]: #Canada should be proud and say #ThankYouDrTam, comparing with #DrTrump in #US suggest #BleachInjections for #Covid_19. 
 ",0,0,0,0,0,0,1
" [user79987]: @user @user ... @user He would hijack anything that gives him attention. That's a given. But if this all dies down & we go back to living our lives then a whole new generation of kids will grow up under the same circumstances. Poverty, poor education, drugs, violence. That's the shit that hurts 
 ",0,1,0,1,1,1,0
" [user45282]: That doesn't mean the most states couldn't be doing a heck of a lot better at getting vaccines into arms. (Those failures, in turn, can often be ascribed to governors not trusting local public-health authorities to get it right.) 
 ",0,0,0,0,0,1,0
" [user49473]: @user @user @user THIS^ I could go weeks while Obama was POTUS without barely hearing his name as he took care of business. Now it is like an ever present rolling chyron and constant iphone alerts with Trump's dumpster fire. 
 ",0,0,1,0,0,1,0
" [user92393]: @user @user Try using invermectin ohh sorry you can't do that it doesn't make enough money for you and your palls 
 ",1,0,1,0,0,0,0
" [user25174]: @user @user Because in India they use Ivermectin for at-home treatment of Covid - and here we do nothing until patients need the hospital. 
 ",0,0,0,1,1,0,0
" [user102864]: HERE WE GO: Michigan AG Dana Nessel tells Trump to WEAR MASK while visiting Ford plant: It's 'the law'!! THOUGHTS? 
 ",0,0,1,0,0,0,0
